cog.012016	-	S	-	Uncharacterized protein
cog.012020	-	S	-	Uncharacterized protein
cog.012026	-	S	-	Uncharacterized protein
cog.012029	-	S	-	Uncharacterized protein
cog.012042	-	S	-	Uncharacterized protein
cog.012045	-	S	-	Uncharacterized protein
cog.012047	-	S	-	Uncharacterized protein
cog.012053	-	S	-	Uncharacterized protein
cog.012060	-	S	-	Uncharacterized protein
cog.012062	-	S	-	Uncharacterized protein
cog.012070	-	S	-	Uncharacterized protein
cog.012078	-	S	-	Uncharacterized protein
cog.012080	-	S	-	Uncharacterized protein
cog.012082	-	S	-	Uncharacterized protein
cog.012086	-	S	-	Uncharacterized protein
cog.012092	-	S	-	Uncharacterized protein
cog.012099	-	S	-	Uncharacterized protein
cog.012100	-	S	-	Uncharacterized protein
cog.012113	-	S	-	Uncharacterized protein
cog.012114	-	S	-	Uncharacterized protein
cog.012124	-	S	-	Uncharacterized protein
cog.012126	-	S	-	Uncharacterized protein
cog.012130	-	S	-	Uncharacterized protein
cog.012131	-	S	-	Uncharacterized protein
cog.012135	-	S	-	Uncharacterized protein
cog.012141	-	S	-	Uncharacterized protein
cog.012144	-	S	-	Uncharacterized protein
cog.012145	-	S	-	Uncharacterized protein
cog.012154	-	S	-	Uncharacterized protein
cog.012156	-	S	-	Uncharacterized protein
cog.012160	-	S	-	Uncharacterized protein
cog.012162	-	S	-	Uncharacterized protein
cog.012166	-	S	-	Uncharacterized protein
cog.012169	-	S	-	Uncharacterized protein
cog.012198	-	S	-	Uncharacterized protein
cog.012203	-	S	-	Uncharacterized protein
cog.012212	-	S	-	Uncharacterized protein
cog.012224	-	S	-	Uncharacterized protein
cog.012225	-	S	-	Uncharacterized protein
cog.012241	-	S	-	Uncharacterized protein
cog.012246	-	S	-	Uncharacterized protein
cog.012248	-	S	-	Uncharacterized protein
cog.012252	-	S	-	Uncharacterized protein
cog.012254	-	S	-	Uncharacterized protein
cog.012255	-	S	-	Uncharacterized protein
cog.012264	-	S	-	Uncharacterized protein
cog.012268	-	S	-	Uncharacterized protein
cog.012270	-	S	-	Uncharacterized protein
cog.012274	-	S	-	Uncharacterized protein
cog.012276	-	S	-	Uncharacterized protein
cog.012277	-	S	-	Uncharacterized protein
cog.012278	-	S	-	Uncharacterized protein
cog.012280	-	S	-	Uncharacterized protein
cog.012286	-	S	-	Uncharacterized protein
cog.012289	-	S	-	Uncharacterized protein
cog.012293	-	S	-	Uncharacterized protein
cog.012297	-	S	-	Uncharacterized protein
cog.012299	-	S	-	Uncharacterized protein
cog.012305	-	S	-	Uncharacterized protein
cog.012307	-	S	-	Uncharacterized protein
cog.012314	-	S	-	Uncharacterized protein
cog.012320	-	S	-	Uncharacterized protein
cog.012324	-	S	-	Uncharacterized protein
cog.012326	-	S	-	Uncharacterized protein
cog.012327	-	S	-	Uncharacterized protein
cog.012328	-	S	-	Uncharacterized protein
cog.012345	-	S	-	Uncharacterized protein
cog.012360	-	S	-	Uncharacterized protein
cog.012365	-	S	-	Uncharacterized protein
cog.012367	-	S	-	Uncharacterized protein
cog.012371	-	S	-	Uncharacterized protein
cog.012389	-	S	-	Uncharacterized protein
cog.012393	-	S	-	Uncharacterized protein
cog.012395	-	S	-	Uncharacterized protein
cog.012401	-	S	-	Uncharacterized protein
cog.012404	-	S	-	Uncharacterized protein
cog.012417	-	S	-	Uncharacterized protein
cog.012418	arCOG10150	S	-	Uncharacterized protein
cog.012420	-	S	-	Uncharacterized protein
cog.012421	-	S	-	Uncharacterized protein
cog.012422	-	S	-	Uncharacterized protein
cog.012426	-	S	-	Uncharacterized protein
cog.012428	-	S	-	Uncharacterized protein
cog.012439	-	S	-	Uncharacterized protein
cog.012453	-	S	-	Uncharacterized protein
cog.012454	-	S	-	Uncharacterized protein
cog.012455	-	S	-	Uncharacterized protein
cog.012457	-	S	-	Uncharacterized protein
cog.012469	-	S	-	Uncharacterized protein
cog.012470	-	S	-	Uncharacterized protein
cog.012472	-	S	-	Uncharacterized protein
cog.012474	-	S	-	Uncharacterized protein
cog.012475	-	S	-	Uncharacterized protein
cog.012484	-	S	-	Uncharacterized protein
cog.012486	-	S	-	Uncharacterized protein
cog.012490	-	S	-	Uncharacterized protein
cog.012495	-	S	-	Uncharacterized protein
cog.012500	-	S	-	Uncharacterized protein
cog.012512	-	S	-	Uncharacterized protein
cog.012514	-	S	-	Uncharacterized protein
cog.012516	-	S	-	Uncharacterized protein
cog.012523	-	S	-	Uncharacterized protein
cog.012539	-	S	-	Uncharacterized protein
cog.012554	-	S	-	Uncharacterized protein
cog.012555	-	S	-	Uncharacterized protein
cog.012557	-	S	-	Uncharacterized protein
cog.012560	-	S	-	Uncharacterized protein
cog.012561	-	S	-	Uncharacterized protein
cog.012587	-	S	-	Uncharacterized protein
cog.012595	-	S	-	Uncharacterized protein
cog.012597	-	S	-	Uncharacterized protein
cog.012598	-	S	-	Uncharacterized protein
cog.012599	-	S	-	Uncharacterized protein
cog.012607	-	S	-	Uncharacterized protein
cog.012609	-	S	-	Uncharacterized protein
cog.012611	-	S	-	Uncharacterized protein
cog.012620	-	S	-	Uncharacterized protein
cog.012622	-	S	-	Uncharacterized protein
cog.012629	-	S	-	Uncharacterized protein
cog.012632	-	S	-	Uncharacterized protein
cog.012645	-	S	-	Uncharacterized protein
cog.012647	-	S	-	Uncharacterized protein
cog.012652	-	S	-	Uncharacterized protein
cog.012656	-	S	-	Uncharacterized protein
cog.012659	-	S	-	Uncharacterized protein
cog.012660	-	S	-	Uncharacterized protein
cog.012661	-	S	-	Uncharacterized protein
cog.012664	-	S	-	Uncharacterized protein
cog.012666	-	S	-	Uncharacterized protein
cog.012672	-	S	-	Uncharacterized protein
cog.012675	-	S	-	Uncharacterized protein
cog.012678	-	S	-	Uncharacterized protein
cog.012680	-	S	-	Uncharacterized protein
cog.012684	-	S	-	Uncharacterized protein
cog.012697	-	S	-	Uncharacterized protein
cog.012708	-	S	-	Uncharacterized protein
cog.012713	-	S	-	Uncharacterized protein
cog.012717	-	S	-	Uncharacterized protein
cog.012720	-	S	-	Uncharacterized protein
cog.012723	-	S	-	Uncharacterized protein
cog.012725	-	S	-	Uncharacterized protein
cog.012726	-	S	-	Uncharacterized protein
cog.012730	-	S	-	Uncharacterized protein
cog.012731	-	S	-	Uncharacterized protein
cog.012732	-	S	-	Uncharacterized protein
cog.012737	-	S	-	Uncharacterized protein
cog.012738	-	S	-	Uncharacterized protein
cog.012741	-	S	-	Uncharacterized protein
cog.012750	-	S	-	Uncharacterized protein
cog.012755	-	S	-	Uncharacterized protein
cog.012757	-	S	-	Uncharacterized protein
cog.012759	-	S	-	Uncharacterized protein
cog.012761	-	S	-	Uncharacterized protein
cog.012764	-	S	-	Uncharacterized protein
cog.012767	-	S	-	Uncharacterized protein
cog.012776	-	S	-	Uncharacterized protein
cog.012777	-	S	-	Uncharacterized protein
cog.012782	-	S	-	Uncharacterized protein
cog.012785	-	S	-	Uncharacterized protein
cog.012787	-	S	-	Uncharacterized protein
cog.012794	-	S	-	Uncharacterized protein
cog.012800	-	S	-	Uncharacterized protein
cog.012803	-	S	-	Uncharacterized protein
cog.012808	-	S	-	Uncharacterized protein
cog.012810	-	S	-	Uncharacterized protein
cog.012828	-	S	-	Uncharacterized protein
cog.012836	-	S	-	Uncharacterized protein
cog.012838	-	S	-	Uncharacterized protein
cog.012839	-	S	-	Uncharacterized protein
cog.012847	-	S	-	Uncharacterized protein
cog.012848	-	S	-	Uncharacterized protein
cog.012865	-	S	-	Uncharacterized protein
cog.012867	-	S	-	Uncharacterized protein
cog.012868	-	S	-	Uncharacterized protein
cog.012871	-	S	-	Uncharacterized protein
cog.012874	-	S	-	Uncharacterized protein
cog.012879	-	S	-	Uncharacterized protein
cog.012885	-	S	-	Uncharacterized protein
cog.012888	-	S	-	Uncharacterized protein
cog.012890	-	S	-	Uncharacterized protein
cog.012895	-	S	-	Uncharacterized protein
cog.012900	-	S	-	Uncharacterized protein
cog.012903	-	S	-	Uncharacterized protein
cog.012910	-	S	-	Uncharacterized protein
cog.012913	-	S	-	Uncharacterized protein
cog.012935	-	S	-	Uncharacterized protein
cog.012939	-	S	-	Uncharacterized protein
cog.012941	-	S	-	Uncharacterized protein
cog.012948	-	S	-	Uncharacterized protein
cog.012949	-	S	-	Uncharacterized protein
cog.012953	-	S	-	Uncharacterized protein
cog.012956	-	S	-	Uncharacterized protein
cog.012959	-	S	-	Uncharacterized protein
cog.012964	-	S	-	Uncharacterized protein
cog.012972	-	S	-	Uncharacterized protein
cog.012992	-	S	-	Uncharacterized protein
cog.012998	-	S	-	Uncharacterized protein
cog.013002	-	S	-	Uncharacterized protein
cog.013003	-	S	-	Uncharacterized protein
cog.013012	-	S	-	Uncharacterized protein
cog.013015	-	S	-	Uncharacterized protein
cog.013016	-	S	-	Uncharacterized protein
cog.013021	-	S	-	Uncharacterized protein
cog.013022	-	S	-	Uncharacterized protein
cog.013025	-	S	-	Uncharacterized protein
cog.013034	-	S	-	Uncharacterized protein
cog.013035	-	S	-	Uncharacterized protein
cog.013037	-	S	-	Uncharacterized protein
cog.013045	-	S	-	Uncharacterized protein
cog.013050	-	S	-	Uncharacterized protein
cog.013052	-	S	-	Uncharacterized protein
cog.013053	-	S	-	Uncharacterized protein
cog.013073	-	S	-	Uncharacterized protein
cog.013083	-	S	-	Uncharacterized protein
cog.013084	-	S	-	Uncharacterized protein
cog.013089	-	S	-	Uncharacterized protein
cog.013097	-	S	-	Uncharacterized protein
cog.013098	-	S	-	Uncharacterized protein
cog.013099	-	S	-	Uncharacterized protein
cog.013113	-	S	-	Uncharacterized protein
cog.013117	-	S	-	Uncharacterized protein
cog.013130	-	S	-	Uncharacterized protein
cog.013132	-	S	-	Uncharacterized protein
cog.013136	-	S	-	Uncharacterized protein
cog.013138	-	S	-	Uncharacterized protein
cog.013140	-	S	-	Uncharacterized protein
cog.013145	-	S	-	Uncharacterized protein
cog.013147	-	S	-	Uncharacterized protein
cog.013155	-	S	-	Uncharacterized protein
cog.013161	-	S	-	Uncharacterized protein
cog.013164	-	S	-	Uncharacterized protein
cog.013171	-	S	-	Uncharacterized protein
cog.013172	-	S	-	Uncharacterized protein
cog.013175	-	S	-	Uncharacterized protein
cog.013181	-	S	-	Uncharacterized protein
cog.013185	-	S	-	Uncharacterized protein
cog.013189	-	S	-	Uncharacterized protein
cog.013194	-	S	-	Uncharacterized protein
cog.013207	-	S	-	Uncharacterized protein
cog.013208	-	S	-	Uncharacterized protein
cog.013209	-	S	-	Uncharacterized protein
cog.013221	-	S	-	Uncharacterized protein
cog.013226	-	S	-	Uncharacterized protein
cog.013230	-	S	-	Uncharacterized protein
cog.013241	-	S	-	Uncharacterized protein
cog.013242	-	S	-	Uncharacterized protein
cog.013246	-	S	-	Uncharacterized protein
cog.013252	-	S	-	Uncharacterized protein
cog.013265	-	S	-	Uncharacterized protein
cog.013271	-	S	-	Uncharacterized protein
cog.013274	-	S	-	Uncharacterized protein
cog.013275	-	S	-	Uncharacterized protein
cog.013281	-	S	-	Uncharacterized protein
cog.013287	-	S	-	Uncharacterized protein
cog.013290	-	S	-	Uncharacterized protein
cog.013291	-	S	-	Uncharacterized protein
cog.013293	-	S	-	Uncharacterized protein
cog.013310	-	S	-	Uncharacterized protein
cog.013311	-	S	-	Uncharacterized protein
cog.013315	-	S	-	Uncharacterized protein
cog.013318	-	S	-	Uncharacterized protein
cog.013320	-	S	-	Uncharacterized protein
cog.013322	-	S	-	Uncharacterized protein
cog.013330	-	S	-	Uncharacterized protein
cog.013332	-	S	-	Uncharacterized protein
cog.013336	-	S	-	Uncharacterized protein
cog.013342	-	S	-	Uncharacterized protein
cog.013345	-	S	-	Uncharacterized protein
cog.013347	-	S	-	Uncharacterized protein
cog.013348	-	S	-	Uncharacterized protein
cog.013350	-	S	-	Uncharacterized protein
cog.013351	-	S	-	Uncharacterized protein
cog.013353	-	S	-	Uncharacterized protein
cog.013359	-	S	-	Uncharacterized protein
cog.013360	-	S	-	Uncharacterized protein
cog.013364	-	S	-	Uncharacterized protein
cog.013365	-	S	-	Uncharacterized protein
cog.013372	-	S	-	Uncharacterized protein
cog.013374	-	S	-	Uncharacterized protein
cog.013384	-	S	-	Uncharacterized protein
cog.013392	-	S	-	Uncharacterized protein
cog.013393	-	S	-	Uncharacterized protein
cog.013396	-	S	-	Uncharacterized protein
cog.013402	-	S	-	Uncharacterized protein
cog.013411	-	S	-	Uncharacterized protein
cog.013412	-	S	-	Uncharacterized protein
cog.013423	-	S	-	Uncharacterized protein
cog.013430	-	S	-	Uncharacterized protein
cog.013432	-	S	-	Uncharacterized protein
cog.013433	-	S	-	Uncharacterized protein
cog.013434	-	S	-	Uncharacterized protein
cog.013438	-	S	-	Uncharacterized protein
cog.013441	-	S	-	Uncharacterized protein
cog.013447	-	S	-	Uncharacterized protein
cog.013449	-	S	-	Uncharacterized protein
cog.013453	-	S	-	Uncharacterized protein
cog.013458	-	S	-	Uncharacterized protein
cog.013470	-	S	-	Uncharacterized protein
cog.013472	-	S	-	Uncharacterized protein
cog.013484	-	S	-	Uncharacterized protein
cog.013487	-	S	-	Uncharacterized protein
cog.013489	-	S	-	Uncharacterized protein
cog.013491	-	S	-	Uncharacterized protein
cog.013494	arCOG03486	S	-	Uncharacterized protein
cog.013496	-	S	-	Uncharacterized protein
cog.013499	-	S	-	Uncharacterized protein
cog.013501	-	S	-	Uncharacterized protein
cog.013502	-	S	-	Uncharacterized protein
cog.013511	-	S	-	Uncharacterized protein
cog.013516	-	S	-	Uncharacterized protein
cog.013518	-	S	-	Uncharacterized protein
cog.013527	-	S	-	Uncharacterized protein
cog.013530	-	S	-	Uncharacterized protein
cog.013540	-	S	-	Uncharacterized protein
cog.013546	-	S	-	Uncharacterized protein
cog.013551	-	S	-	Uncharacterized protein
cog.013559	-	S	-	Uncharacterized protein
cog.013564	-	S	-	Uncharacterized protein
cog.013567	-	S	-	Uncharacterized protein
cog.013572	-	S	-	Uncharacterized protein
cog.013581	-	S	-	Uncharacterized protein
cog.013584	-	S	-	Uncharacterized protein
cog.013585	-	S	-	Uncharacterized protein
cog.013586	-	S	-	Uncharacterized protein
cog.013588	-	S	-	Uncharacterized protein
cog.013590	-	S	-	Uncharacterized protein
cog.013591	-	S	-	Uncharacterized protein
cog.013592	-	S	-	Uncharacterized protein
cog.013594	-	S	-	Uncharacterized protein
cog.013604	-	S	-	Uncharacterized protein
cog.013607	-	S	-	Uncharacterized protein
cog.013610	-	S	-	Uncharacterized protein
cog.013616	-	S	-	Uncharacterized protein
cog.013617	-	S	-	Uncharacterized protein
cog.013618	-	S	-	Uncharacterized protein
cog.013621	-	S	-	Uncharacterized protein
cog.013624	-	S	-	Uncharacterized protein
cog.013630	-	S	-	Uncharacterized protein
cog.013633	-	S	-	Uncharacterized protein
cog.013638	-	S	-	Uncharacterized protein
cog.013646	-	S	-	Uncharacterized protein
cog.013647	-	S	-	Uncharacterized protein
cog.013649	-	S	-	Uncharacterized protein
cog.013659	-	S	-	Uncharacterized protein
cog.013665	-	S	-	Uncharacterized protein
cog.013666	-	S	-	Uncharacterized protein
cog.013675	-	S	-	Uncharacterized protein
cog.013678	-	S	-	Uncharacterized protein
cog.013679	-	S	-	Uncharacterized protein
cog.013681	-	S	-	Uncharacterized protein
cog.013686	-	S	-	Uncharacterized protein
cog.013688	-	S	-	Uncharacterized protein
cog.013691	-	S	-	Uncharacterized protein
cog.013696	-	S	-	Uncharacterized protein
cog.013697	-	S	-	Uncharacterized protein
cog.013701	-	S	-	Uncharacterized protein
cog.013702	-	S	-	Uncharacterized protein
cog.013711	-	S	-	Uncharacterized protein
cog.013712	-	S	-	Uncharacterized protein
cog.013713	-	S	-	Uncharacterized protein
cog.013721	-	S	-	Uncharacterized protein
cog.013723	-	S	-	Uncharacterized protein
cog.013728	-	S	-	Uncharacterized protein
cog.013745	-	S	-	Uncharacterized protein
cog.013746	-	S	-	Uncharacterized protein
cog.013749	-	S	-	Uncharacterized protein
cog.013752	-	S	-	Uncharacterized protein
cog.013754	-	S	-	Uncharacterized protein
cog.013759	-	S	-	Uncharacterized protein
cog.013760	-	S	-	Uncharacterized protein
cog.013775	-	S	-	Uncharacterized protein
cog.013776	-	S	-	Uncharacterized protein
cog.013777	-	S	-	Uncharacterized protein
cog.013778	-	S	-	Uncharacterized protein
cog.013780	-	S	-	Uncharacterized protein
cog.013781	-	S	-	Uncharacterized protein
cog.013784	-	S	-	Uncharacterized protein
cog.013796	-	S	-	Uncharacterized protein
cog.013798	-	S	-	Uncharacterized protein
cog.013799	-	S	-	Uncharacterized protein
cog.013800	-	S	-	Uncharacterized protein
cog.013807	-	S	-	Uncharacterized protein
cog.013809	-	S	-	Uncharacterized protein
cog.013812	-	S	-	Uncharacterized protein
cog.013821	-	S	-	Uncharacterized protein
cog.013825	-	S	-	Uncharacterized protein
cog.013828	-	S	-	Uncharacterized protein
cog.013833	-	S	-	Uncharacterized protein
cog.013834	-	S	-	Uncharacterized protein
cog.013836	-	S	-	Uncharacterized protein
cog.013847	-	S	-	Uncharacterized protein
cog.013848	-	S	-	Uncharacterized protein
cog.013850	-	S	-	Uncharacterized protein
cog.013854	-	S	-	Uncharacterized protein
cog.013855	-	S	-	Uncharacterized protein
cog.013856	-	S	-	Uncharacterized protein
cog.013859	-	S	-	Uncharacterized protein
cog.013868	-	S	-	Uncharacterized protein
cog.013876	-	S	-	Uncharacterized protein
cog.013877	-	S	-	Uncharacterized protein
cog.013880	-	S	-	Uncharacterized protein
cog.013882	-	S	-	Uncharacterized protein
cog.013884	-	S	-	Uncharacterized protein
cog.013885	-	S	-	Uncharacterized protein
cog.013887	-	S	-	Uncharacterized protein
cog.013891	-	S	-	Uncharacterized protein
cog.013892	-	S	-	Uncharacterized protein
cog.013894	-	S	-	Uncharacterized protein
cog.013899	-	S	-	Uncharacterized protein
cog.013901	-	S	-	Uncharacterized protein
cog.013903	-	S	-	Uncharacterized protein
cog.013906	-	S	-	Uncharacterized protein
cog.013907	-	S	-	Uncharacterized protein
cog.013908	-	S	-	Uncharacterized protein
cog.013929	-	S	-	Uncharacterized protein
cog.013931	-	S	-	Uncharacterized protein
cog.013932	-	S	-	Uncharacterized protein
cog.013933	-	S	-	Uncharacterized protein
cog.013936	-	S	-	Uncharacterized protein
cog.013938	-	S	-	Uncharacterized protein
cog.013940	-	S	-	Uncharacterized protein
cog.013943	-	S	-	Uncharacterized protein
cog.013948	-	S	-	Uncharacterized protein
cog.013950	-	S	-	Uncharacterized protein
cog.013956	-	S	-	Uncharacterized protein
cog.013959	-	S	-	Uncharacterized protein
cog.013964	-	S	-	Uncharacterized protein
cog.013966	-	S	-	Uncharacterized protein
cog.013967	-	S	-	Uncharacterized protein
cog.013968	-	S	-	Uncharacterized protein
cog.013969	-	S	-	Uncharacterized protein
cog.013972	-	S	-	Uncharacterized protein
cog.013976	-	S	-	Uncharacterized protein
cog.013983	-	S	-	Uncharacterized protein
cog.013995	-	S	-	Uncharacterized protein
cog.013997	-	S	-	Uncharacterized protein
cog.014003	-	S	-	Uncharacterized protein
cog.014004	-	S	-	Uncharacterized protein
cog.014012	-	S	-	Uncharacterized protein
cog.014022	-	S	-	Uncharacterized protein
cog.014024	-	S	-	Uncharacterized protein
cog.014032	-	S	-	Uncharacterized protein
cog.014037	-	S	-	Uncharacterized protein
cog.014040	-	S	-	Uncharacterized protein
cog.014056	-	S	-	Uncharacterized protein
cog.014057	-	S	-	Uncharacterized protein
cog.014063	-	S	-	Uncharacterized protein
cog.014067	-	S	-	Uncharacterized protein
cog.014071	-	S	-	Uncharacterized protein
cog.014073	-	S	-	Uncharacterized protein
cog.014077	-	S	-	Uncharacterized protein
cog.014083	-	S	-	Uncharacterized protein
cog.014086	-	S	-	Uncharacterized protein
cog.014087	-	S	-	Uncharacterized protein
cog.014091	-	S	-	Uncharacterized protein
cog.014092	-	S	-	Uncharacterized protein
cog.014094	-	S	-	Uncharacterized protein
cog.014097	-	S	-	Uncharacterized protein
cog.014100	-	S	-	Uncharacterized protein
cog.014102	-	S	-	Uncharacterized protein
cog.014106	-	S	-	Uncharacterized protein
cog.014107	-	S	-	Uncharacterized protein
cog.014109	-	S	-	Uncharacterized protein
cog.014112	-	S	-	Uncharacterized protein
cog.014126	-	S	-	Uncharacterized protein
cog.014145	-	S	-	Uncharacterized protein
cog.014168	-	S	-	Uncharacterized protein
cog.014169	-	S	-	Uncharacterized protein
cog.014170	-	S	-	Uncharacterized protein
cog.014178	-	S	-	Uncharacterized protein
cog.014204	-	S	-	Uncharacterized protein
cog.014260	-	S	-	Uncharacterized protein
cog.015133	-	S	-	Uncharacterized protein
cog.014509	-	S	-	Uncharacterized protein
cog.014920	-	S	-	Uncharacterized protein
cog.015073	-	S	-	Uncharacterized protein
cog.014341	-	S	-	Uncharacterized protein
cog.014414	-	S	-	Uncharacterized protein
cog.014421	-	S	-	Uncharacterized protein
cog.014429	-	S	-	Uncharacterized protein
cog.014449	-	S	-	Uncharacterized protein
cog.014455	-	S	-	Uncharacterized protein
cog.014472	-	S	-	Uncharacterized protein
cog.014481	-	S	-	Uncharacterized protein
cog.014497	-	S	-	Uncharacterized protein
cog.014499	-	S	-	Uncharacterized protein
cog.014545	-	S	-	Uncharacterized protein
cog.014556	-	S	-	Uncharacterized protein
cog.014586	-	S	-	Uncharacterized protein
cog.014625	-	S	-	Uncharacterized protein
cog.014631	-	S	-	Uncharacterized protein
cog.014644	-	S	-	Uncharacterized protein
cog.014645	-	S	-	Uncharacterized protein
cog.014649	-	S	-	Uncharacterized protein
cog.014652	-	S	-	Uncharacterized protein
cog.014658	-	S	-	Uncharacterized protein
cog.014668	-	S	-	Uncharacterized protein
cog.014669	-	S	-	Uncharacterized protein
cog.014670	-	S	-	Uncharacterized protein
cog.014672	-	S	-	Uncharacterized protein
cog.014677	-	S	-	Uncharacterized protein
cog.014680	-	S	-	Uncharacterized protein
cog.014685	-	S	-	Uncharacterized protein
cog.014686	-	S	-	Uncharacterized protein
cog.014689	-	S	-	Uncharacterized protein
cog.014690	-	S	-	Uncharacterized protein
cog.014692	-	S	-	Uncharacterized protein
cog.014699	-	S	-	Uncharacterized protein
cog.014702	-	S	-	Uncharacterized protein
cog.014706	-	S	-	Uncharacterized protein
cog.014710	-	S	-	Uncharacterized protein
cog.014713	-	S	-	Uncharacterized protein
cog.014719	-	S	-	Uncharacterized protein
cog.014722	-	S	-	Uncharacterized protein
cog.014727	-	S	-	Uncharacterized protein
cog.014732	-	S	-	Uncharacterized protein
cog.014733	-	S	-	Uncharacterized protein
cog.014743	-	S	-	Uncharacterized protein
cog.014751	-	S	-	Uncharacterized protein
cog.014763	-	S	-	Uncharacterized protein
cog.014765	-	S	-	Uncharacterized protein
cog.014801	-	S	-	Uncharacterized protein
cog.014805	-	S	-	Uncharacterized protein
cog.014806	-	S	-	Uncharacterized protein
cog.014816	-	S	-	Uncharacterized protein
cog.014823	-	S	-	Uncharacterized protein
cog.014825	-	S	-	Uncharacterized protein
cog.014827	-	S	-	Uncharacterized protein
cog.014838	-	S	-	Uncharacterized protein
cog.014847	-	S	-	Uncharacterized protein
cog.014852	-	S	-	Uncharacterized protein
cog.014876	-	S	-	Uncharacterized protein
cog.014877	-	S	-	Uncharacterized protein
cog.014878	-	S	-	Uncharacterized protein
cog.014882	-	S	-	Uncharacterized protein
cog.014884	-	S	-	Uncharacterized protein
cog.014885	-	S	-	Uncharacterized protein
cog.014886	-	S	-	Uncharacterized protein
cog.014894	-	S	-	Uncharacterized protein
cog.014895	-	S	-	Uncharacterized protein
cog.014904	-	S	-	Uncharacterized protein
cog.014906	-	S	-	Uncharacterized protein
cog.014909	-	S	-	Uncharacterized protein
cog.014916	-	S	-	Uncharacterized protein
cog.014917	-	S	-	Uncharacterized protein
cog.014926	-	S	-	Uncharacterized protein
cog.014938	-	S	-	Uncharacterized protein
cog.014939	-	S	-	Uncharacterized protein
cog.014944	-	S	-	Uncharacterized protein
cog.014945	-	S	-	Uncharacterized protein
cog.014946	-	S	-	Uncharacterized protein
cog.014949	-	S	-	Uncharacterized protein
cog.014958	-	S	-	Uncharacterized protein
cog.014960	-	S	-	Uncharacterized protein
cog.014968	-	S	-	Uncharacterized protein
cog.014970	-	S	-	Uncharacterized protein
cog.014971	-	S	-	Uncharacterized protein
cog.014987	-	S	-	Uncharacterized protein
cog.014990	-	S	-	Uncharacterized protein
cog.014991	-	S	-	Uncharacterized protein
cog.014996	-	S	-	Uncharacterized protein
cog.014998	-	S	-	Uncharacterized protein
cog.015006	-	S	-	Uncharacterized protein
cog.015009	-	S	-	Uncharacterized protein
cog.015014	-	S	-	Uncharacterized protein
cog.015017	-	S	-	Uncharacterized protein
cog.015025	-	S	-	Uncharacterized protein
cog.015027	-	S	-	Uncharacterized protein
cog.015028	-	S	-	Uncharacterized protein
cog.015029	-	S	-	Uncharacterized protein
cog.015030	-	S	-	Uncharacterized protein
cog.015041	-	S	-	Uncharacterized protein
cog.015052	-	S	-	Uncharacterized protein
cog.015053	-	S	-	Uncharacterized protein
cog.015054	-	S	-	Uncharacterized protein
cog.015057	-	S	-	Uncharacterized protein
cog.015063	-	S	-	Uncharacterized protein
cog.015066	-	S	-	Uncharacterized protein
cog.015084	-	S	-	Uncharacterized protein
cog.015091	-	S	-	Uncharacterized protein
cog.015094	-	S	-	Uncharacterized protein
cog.015098	-	S	-	Uncharacterized protein
cog.015099	-	S	-	Uncharacterized protein
cog.015100	-	S	-	Uncharacterized protein
cog.015101	-	S	-	Uncharacterized protein
cog.015111	-	S	-	Uncharacterized protein
cog.015117	-	S	-	Uncharacterized protein
cog.015120	-	S	-	Uncharacterized protein
cog.015121	-	S	-	Uncharacterized protein
cog.015135	-	S	-	Uncharacterized protein
cog.015137	-	S	-	Uncharacterized protein
cog.015141	-	S	-	Uncharacterized protein
cog.015153	-	S	-	Uncharacterized protein
cog.015158	-	S	-	Uncharacterized protein
cog.015165	-	S	-	Uncharacterized protein
cog.015168	-	S	-	Uncharacterized protein
cog.015170	-	S	-	Uncharacterized protein
cog.015174	-	S	-	Uncharacterized protein
cog.015184	-	S	-	Uncharacterized protein
cog.015185	-	S	-	Uncharacterized protein
cog.015188	-	S	-	Uncharacterized protein
cog.015194	-	S	-	Uncharacterized protein
cog.015195	-	S	-	Uncharacterized protein
cog.015198	-	S	-	Uncharacterized protein
cog.015201	-	S	-	Uncharacterized protein
cog.015205	-	S	-	Uncharacterized protein
cog.015219	-	S	-	Uncharacterized protein
cog.015225	-	S	-	Uncharacterized protein
cog.015227	-	S	-	Uncharacterized protein
cog.015247	-	S	-	Uncharacterized protein
cog.015249	-	S	-	Uncharacterized protein
cog.015250	-	S	-	Uncharacterized protein
cog.015253	-	S	-	Uncharacterized protein
cog.015255	-	S	-	Uncharacterized protein
cog.015256	-	S	-	Uncharacterized protein
cog.015260	-	S	-	Uncharacterized protein
cog.015262	-	S	-	Uncharacterized protein
cog.015270	-	S	-	Uncharacterized protein
cog.015272	-	S	-	Uncharacterized protein
cog.015277	-	S	-	Uncharacterized protein
cog.015279	-	S	-	Uncharacterized protein
cog.015280	-	S	-	Uncharacterized protein
cog.015284	-	S	-	Uncharacterized protein
cog.015286	-	S	-	Uncharacterized protein
cog.015287	-	S	-	Uncharacterized protein
cog.015297	-	S	-	Uncharacterized protein
cog.015301	-	S	-	Uncharacterized protein
cog.015302	-	S	-	Uncharacterized protein
cog.015303	-	S	-	Uncharacterized protein
cog.015308	-	S	-	Uncharacterized protein
cog.015311	-	S	-	Uncharacterized protein
cog.015320	-	S	-	Uncharacterized protein
cog.015327	-	S	-	Uncharacterized protein
cog.015330	-	S	-	Uncharacterized protein
cog.015335	-	S	-	Uncharacterized protein
